RowNumber,CustomerId,Surname,Gender,Age,Balance,EstimatedSalary,ProductName,ProductType,DownLimit
4327,15764284,Torres,Male,27,0,129130.09,Ping An Currency Fund A,Currency Fund,12000
8215,15788920,Ch'ang,Female,32,109196.67,55218.02,Guang Da Currency Fund B,Currency Fund,16500
8215,15788920,Ch'ang,Female,32,109196.67,55218.02,Gong Shang Medical Insurance A,Medical Insurance,35000
9753,15781530,Hsieh,Male,21,0,155782.89,Ping An Currency Fund A,Currency Fund,12000
9753,15781530,Hsieh,Male,21,0,155782.89,Gong Shang Medical Insurance A,Medical Insurance,35000
6461,15688395,Lane,Male,29,0,156153.27,Guang Da Currency Fund B,Currency Fund,16500
6461,15688395,Lane,Male,29,0,156153.27,Hua Xia Accidental Insurance A,Accidental Insurance,36000
7514,15632275,Trevisano,Male,29,0,126336.72,Ping An Currency Fund A,Currency Fund,12000
4850,15660301,Dellucci,Male,70,148745.92,17818.33,Guang Da Currency Fund B,Currency Fund,16500
4052,15725639,Ignatyev,Female,63,116270.72,184243.25,Guang Da Currency Fund B,Currency Fund,16500
4052,15725639,Ignatyev,Female,63,116270.72,184243.25,Hua Xia Accidental Insurance A,Accidental Insurance,36000
4052,15725639,Ignatyev,Female,63,116270.72,184243.25,Gong Shang Stock Fund A,Stock Fund,59000
4052,15725639,Ignatyev,Female,63,116270.72,184243.25,Zhong Xin Debenture C,Debenture,89000
1688,15589348,Le Grand,Male,37,137204.77,28865.59,Guang Da Currency Fund B,Currency Fund,16500
4604,15671172,Swain,Male,23,106012.2,191415.94,Ping An Currency Fund A,Currency Fund,12000
4604,15671172,Swain,Male,23,106012.2,191415.94,Ping An Medical Insurance C,Medical Insurance,44000
4604,15671172,Swain,Male,23,106012.2,191415.94,Gong Shang Stock Fund A,Stock Fund,59000
4604,15671172,Swain,Male,23,106012.2,191415.94,Xing Ye Debenture A,Debenture,80000
591,15788291,Okwuadigbo,Female,38,144606.22,56594.36,Ping An Currency Fund A,Currency Fund,12000
591,15788291,Okwuadigbo,Female,38,144606.22,56594.36,Jian She Accidental Insurance B,Accidental Insurance,39000
591,15788291,Okwuadigbo,Female,38,144606.22,56594.36,Gong Shang Stock Fund A,Stock Fund,59000
591,15788291,Okwuadigbo,Female,38,144606.22,56594.36,Chong Qing Debenture B,Debenture,84000
1629,15810347,Todd,Female,30,0,157884.83,Guang Da Currency Fund B,Currency Fund,16500
1629,15810347,Todd,Female,30,0,157884.83,Gong Shang Medical Insurance A,Medical Insurance,35000
8040,15773520,Begg,Female,43,92599.55,167336.78,Ping An Currency Fund A,Currency Fund,12000
8040,15773520,Begg,Female,43,92599.55,167336.78,Nong Ye Accidental Insurance C,Accidental Insurance,42000
8040,15773520,Begg,Female,43,92599.55,167336.78,Gong Shang Stock Fund A,Stock Fund,59000
8040,15773520,Begg,Female,43,92599.55,167336.78,Xing Ye Debenture A,Debenture,80000
6695,15576706,Ajuluchukwu,Male,37,114453.58,175820.91,Ping An Currency Fund A,Currency Fund,12000
6695,15576706,Ajuluchukwu,Male,37,114453.58,175820.91,Hua Xia Accidental Insurance A,Accidental Insurance,36000
6695,15576706,Ajuluchukwu,Male,37,114453.58,175820.91,Guang Da Stock Fund C,Stock Fund,70000
6695,15576706,Ajuluchukwu,Male,37,114453.58,175820.91,Xing Ye Debenture A,Debenture,80000
3963,15600911,Mbadiwe,Male,33,182888.08,3061,Ping An Currency Fund A,Currency Fund,12000
3963,15600911,Mbadiwe,Male,33,182888.08,3061,Gong Shang Medical Insurance A,Medical Insurance,35000
964,15731815,Nepean,Male,63,96134.11,108732.96,Guang Da Currency Fund B,Currency Fund,16500
964,15731815,Nepean,Male,63,96134.11,108732.96,Zhong Xin Medical Insurance B,Medical Insurance,39000
964,15731815,Nepean,Male,63,96134.11,108732.96,Nong Ye Stock Fund B,Stock Fund,64000
964,15731815,Nepean,Male,63,96134.11,108732.96,Zhong Xin Debenture C,Debenture,89000
9586,15610557,McCarthy,Female,35,79858.13,127977.66,Guang Da Currency Fund B,Currency Fund,16500
9586,15610557,McCarthy,Female,35,79858.13,127977.66,Ping An Medical Insurance C,Medical Insurance,44000
9586,15610557,McCarthy,Female,35,79858.13,127977.66,Guang Da Stock Fund C,Stock Fund,70000
9586,15610557,McCarthy,Female,35,79858.13,127977.66,Xing Ye Debenture A,Debenture,80000
1922,15638355,Woods,Female,35,126397.66,156361.58,Zhao Shang Currency Fund C,Currency Fund,20000
1922,15638355,Woods,Female,35,126397.66,156361.58,Jian She Accidental Insurance B,Accidental Insurance,39000
1922,15638355,Woods,Female,35,126397.66,156361.58,Nong Ye Stock Fund B,Stock Fund,64000
1922,15638355,Woods,Female,35,126397.66,156361.58,Chong Qing Debenture B,Debenture,84000
1082,15699911,Chapman,Female,35,0,132295.95,Ping An Currency Fund A,Currency Fund,12000
9342,15702061,Findlay,Male,29,0,149184.15,Guang Da Currency Fund B,Currency Fund,16500
9342,15702061,Findlay,Male,29,0,149184.15,Gong Shang Medical Insurance A,Medical Insurance,35000
9755,15572114,Shih,Male,40,121629.22,3258.6,Ping An Currency Fund A,Currency Fund,12000
5922,15627203,Hsu,Male,54,0,175749.36,Guang Da Currency Fund B,Currency Fund,16500
5922,15627203,Hsu,Male,54,0,175749.36,Zhong Xin Medical Insurance B,Medical Insurance,39000
5922,15627203,Hsu,Male,54,0,175749.36,Gong Shang Stock Fund A,Stock Fund,59000
5922,15627203,Hsu,Male,54,0,175749.36,Xing Ye Debenture A,Debenture,80000
1961,15623647,Dellucci,Female,36,135515.76,86013.96,Guang Da Currency Fund B,Currency Fund,16500
1961,15623647,Dellucci,Female,36,135515.76,86013.96,Gong Shang Medical Insurance A,Medical Insurance,35000
1961,15623647,Dellucci,Female,36,135515.76,86013.96,Gong Shang Stock Fund A,Stock Fund,59000
1961,15623647,Dellucci,Female,36,135515.76,86013.96,Chong Qing Debenture B,Debenture,84000
9445,15781903,Odinakachukwu,Male,41,127913.71,44205.95,Ping An Currency Fund A,Currency Fund,12000
9445,15781903,Odinakachukwu,Male,41,127913.71,44205.95,Gong Shang Medical Insurance A,Medical Insurance,35000
5414,15588918,Mitchell,Female,42,0,197202.48,Ping An Currency Fund A,Currency Fund,12000
5414,15588918,Mitchell,Female,42,0,197202.48,Ping An Medical Insurance C,Medical Insurance,44000
5414,15588918,Mitchell,Female,42,0,197202.48,Nong Ye Stock Fund B,Stock Fund,64000
5414,15588918,Mitchell,Female,42,0,197202.48,Zhong Xin Debenture C,Debenture,89000
9581,15778838,Warren,Male,38,114135.17,153269.98,Guang Da Currency Fund B,Currency Fund,16500
9581,15778838,Warren,Male,38,114135.17,153269.98,Nong Ye Accidental Insurance C,Accidental Insurance,42000
9581,15778838,Warren,Male,38,114135.17,153269.98,Guang Da Stock Fund C,Stock Fund,70000
9581,15778838,Warren,Male,38,114135.17,153269.98,Chong Qing Debenture B,Debenture,84000
9589,15744914,Moore,Male,42,177728.55,105013.63,Guang Da Currency Fund B,Currency Fund,16500
9589,15744914,Moore,Male,42,177728.55,105013.63,Gong Shang Medical Insurance A,Medical Insurance,35000
9589,15744914,Moore,Male,42,177728.55,105013.63,Gong Shang Stock Fund A,Stock Fund,59000
9589,15744914,Moore,Male,42,177728.55,105013.63,Xing Ye Debenture A,Debenture,80000
1252,15814930,McGregor,Female,40,125534.51,121504.18,Guang Da Currency Fund B,Currency Fund,16500
1252,15814930,McGregor,Female,40,125534.51,121504.18,Hua Xia Accidental Insurance A,Accidental Insurance,36000
1252,15814930,McGregor,Female,40,125534.51,121504.18,Guang Da Stock Fund C,Stock Fund,70000
1252,15814930,McGregor,Female,40,125534.51,121504.18,Chong Qing Debenture B,Debenture,84000
7868,15697201,Yocum,Female,46,0,156260.08,Ping An Currency Fund A,Currency Fund,12000
7868,15697201,Yocum,Female,46,0,156260.08,Gong Shang Medical Insurance A,Medical Insurance,35000
6599,15677141,Turnbull,Male,29,132450.24,36176.63,Guang Da Currency Fund B,Currency Fund,16500
6599,15677141,Turnbull,Male,29,132450.24,36176.63,Gong Shang Medical Insurance A,Medical Insurance,35000
1609,15801466,Gray,Female,39,122524.61,88463.63,Ping An Currency Fund A,Currency Fund,12000
1609,15801466,Gray,Female,39,122524.61,88463.63,Gong Shang Medical Insurance A,Medical Insurance,35000
1609,15801466,Gray,Female,39,122524.61,88463.63,Nong Ye Stock Fund B,Stock Fund,64000
1609,15801466,Gray,Female,39,122524.61,88463.63,Xing Ye Debenture A,Debenture,80000
6134,15620735,Chiganu,Female,33,127076.68,69011.66,Zhao Shang Currency Fund C,Currency Fund,20000
6134,15620735,Chiganu,Female,33,127076.68,69011.66,Gong Shang Medical Insurance A,Medical Insurance,35000
6134,15620735,Chiganu,Female,33,127076.68,69011.66,Gong Shang Stock Fund A,Stock Fund,59000
6134,15620735,Chiganu,Female,33,127076.68,69011.66,Xing Ye Debenture A,Debenture,80000
3644,15698791,Udinesi,Male,45,146758.24,48466.89,Zhao Shang Currency Fund C,Currency Fund,20000
3644,15698791,Udinesi,Male,45,146758.24,48466.89,Zhong Xin Medical Insurance B,Medical Insurance,39000
3644,15698791,Udinesi,Male,45,146758.24,48466.89,Gong Shang Stock Fund A,Stock Fund,59000
3644,15698791,Udinesi,Male,45,146758.24,48466.89,Xing Ye Debenture A,Debenture,80000
4819,15588587,Stetson,Female,36,86837.95,105280.55,Guang Da Currency Fund B,Currency Fund,16500
4819,15588587,Stetson,Female,36,86837.95,105280.55,Hua Xia Accidental Insurance A,Accidental Insurance,36000
4819,15588587,Stetson,Female,36,86837.95,105280.55,Gong Shang Stock Fund A,Stock Fund,59000
4819,15588587,Stetson,Female,36,86837.95,105280.55,Chong Qing Debenture B,Debenture,84000
6762,15746183,Pye,Female,27,0,157549.6,Ping An Currency Fund A,Currency Fund,12000
6762,15746183,Pye,Female,27,0,157549.6,Hua Xia Accidental Insurance A,Accidental Insurance,36000
3412,15815628,Moysey,Female,37,113899.92,80215.2,Zhao Shang Currency Fund C,Currency Fund,20000
3412,15815628,Moysey,Female,37,113899.92,80215.2,Gong Shang Medical Insurance A,Medical Insurance,35000
3412,15815628,Moysey,Female,37,113899.92,80215.2,Gong Shang Stock Fund A,Stock Fund,59000
3412,15815628,Moysey,Female,37,113899.92,80215.2,Chong Qing Debenture B,Debenture,84000
9221,15600399,Trentino,Male,60,0,197727.14,Guang Da Currency Fund B,Currency Fund,16500
9221,15600399,Trentino,Male,60,0,197727.14,Gong Shang Medical Insurance A,Medical Insurance,35000
9221,15600399,Trentino,Male,60,0,197727.14,Gong Shang Stock Fund A,Stock Fund,59000
9221,15600399,Trentino,Male,60,0,197727.14,Chong Qing Debenture B,Debenture,84000
9347,15805681,Chamberlain,Male,41,0,113267.48,Ping An Currency Fund A,Currency Fund,12000
6964,15595447,Tuan,Male,39,118201.41,23315.59,Ping An Currency Fund A,Currency Fund,12000
7789,15674671,Conway,Male,76,128410.71,181718.73,Zhao Shang Currency Fund C,Currency Fund,20000
7789,15674671,Conway,Male,76,128410.71,181718.73,Nong Ye Accidental Insurance C,Accidental Insurance,42000
7789,15674671,Conway,Male,76,128410.71,181718.73,Nong Ye Stock Fund B,Stock Fund,64000
7789,15674671,Conway,Male,76,128410.71,181718.73,Xing Ye Debenture A,Debenture,80000
6898,15650488,Bromley,Female,48,127253.98,92144.09,Guang Da Currency Fund B,Currency Fund,16500
6898,15650488,Bromley,Female,48,127253.98,92144.09,Zhong Xin Medical Insurance B,Medical Insurance,39000
6898,15650488,Bromley,Female,48,127253.98,92144.09,Nong Ye Stock Fund B,Stock Fund,64000
6898,15650488,Bromley,Female,48,127253.98,92144.09,Xing Ye Debenture A,Debenture,80000
8532,15663987,Wright,Male,30,0,164647.72,Guang Da Currency Fund B,Currency Fund,16500
8532,15663987,Wright,Male,30,0,164647.72,Zhong Xin Medical Insurance B,Medical Insurance,39000
8532,15663987,Wright,Male,30,0,164647.72,Gong Shang Stock Fund A,Stock Fund,59000
9689,15730579,Ward,Male,68,169445.4,186335.07,Ping An Currency Fund A,Currency Fund,12000
9689,15730579,Ward,Male,68,169445.4,186335.07,Zhong Xin Medical Insurance B,Medical Insurance,39000
9689,15730579,Ward,Male,68,169445.4,186335.07,Nong Ye Stock Fund B,Stock Fund,64000
9689,15730579,Ward,Male,68,169445.4,186335.07,Zhong Xin Debenture C,Debenture,89000
4503,15632118,Pirozzi,Male,45,164450.94,141970.02,Zhao Shang Currency Fund C,Currency Fund,20000
4503,15632118,Pirozzi,Male,45,164450.94,141970.02,Zhong Xin Medical Insurance B,Medical Insurance,39000
4503,15632118,Pirozzi,Male,45,164450.94,141970.02,Gong Shang Stock Fund A,Stock Fund,59000
4503,15632118,Pirozzi,Male,45,164450.94,141970.02,Chong Qing Debenture B,Debenture,84000
1503,15660833,Flannery,Male,39,86350.87,105080.53,Ping An Currency Fund A,Currency Fund,12000
1503,15660833,Flannery,Male,39,86350.87,105080.53,Zhong Xin Medical Insurance B,Medical Insurance,39000
1503,15660833,Flannery,Male,39,86350.87,105080.53,Gong Shang Stock Fund A,Stock Fund,59000
1503,15660833,Flannery,Male,39,86350.87,105080.53,Xing Ye Debenture A,Debenture,80000
825,15603830,Palmer,Male,36,0,143635.36,Guang Da Currency Fund B,Currency Fund,16500
5301,15613734,Fallaci,Female,33,84719.13,113048.79,Zhao Shang Currency Fund C,Currency Fund,20000
5301,15613734,Fallaci,Female,33,84719.13,113048.79,Zhong Xin Medical Insurance B,Medical Insurance,39000
5301,15613734,Fallaci,Female,33,84719.13,113048.79,Nong Ye Stock Fund B,Stock Fund,64000
5301,15613734,Fallaci,Female,33,84719.13,113048.79,Chong Qing Debenture B,Debenture,84000
959,15619529,Ndukaku,Male,27,132576.25,7222.92,Ping An Currency Fund A,Currency Fund,12000
8706,15804064,Docherty,Female,35,79126.17,126997.53,Zhao Shang Currency Fund C,Currency Fund,20000
8706,15804064,Docherty,Female,35,79126.17,126997.53,Ping An Medical Insurance C,Medical Insurance,44000
8706,15804064,Docherty,Female,35,79126.17,126997.53,Gong Shang Stock Fund A,Stock Fund,59000
8706,15804064,Docherty,Female,35,79126.17,126997.53,Xing Ye Debenture A,Debenture,80000
3910,15726487,P'eng,Male,63,160982.89,168008.17,Zhao Shang Currency Fund C,Currency Fund,20000
3910,15726487,P'eng,Male,63,160982.89,168008.17,Nong Ye Accidental Insurance C,Accidental Insurance,42000
3910,15726487,P'eng,Male,63,160982.89,168008.17,Guang Da Stock Fund C,Stock Fund,70000
3910,15726487,P'eng,Male,63,160982.89,168008.17,Xing Ye Debenture A,Debenture,80000
9637,15613048,Anderson,Female,40,139973.65,667.66,Ping An Currency Fund A,Currency Fund,12000
3774,15747854,Rudd,Female,35,0,132649.85,Ping An Currency Fund A,Currency Fund,12000
1818,15804075,Chuang,Female,36,91286.51,63085.94,Guang Da Currency Fund B,Currency Fund,16500
1595,15576676,Serrano,Female,28,124923.35,50299.14,Ping An Currency Fund A,Currency Fund,12000
1595,15576676,Serrano,Female,28,124923.35,50299.14,Hua Xia Accidental Insurance A,Accidental Insurance,36000
5599,15631871,Kelly,Female,57,116936.81,104379.36,Ping An Currency Fund A,Currency Fund,12000
5599,15631871,Kelly,Female,57,116936.81,104379.36,Gong Shang Medical Insurance A,Medical Insurance,35000
5599,15631871,Kelly,Female,57,116936.81,104379.36,Guang Da Stock Fund C,Stock Fund,70000
5599,15631871,Kelly,Female,57,116936.81,104379.36,Xing Ye Debenture A,Debenture,80000
9198,15611947,Banks,Male,34,83074,132673.22,Ping An Currency Fund A,Currency Fund,12000
9198,15611947,Banks,Male,34,83074,132673.22,Hua Xia Accidental Insurance A,Accidental Insurance,36000
9198,15611947,Banks,Male,34,83074,132673.22,Nong Ye Stock Fund B,Stock Fund,64000
9198,15611947,Banks,Male,34,83074,132673.22,Xing Ye Debenture A,Debenture,80000
1,15634602,Hargrave,Female,42,0,101348.88,Ping An Currency Fund A,Currency Fund,12000
8568,15587676,Alexeieva,Male,30,0,108162.13,Ping An Currency Fund A,Currency Fund,12000
6740,15769191,Lipton,Male,55,132387.91,170360.11,Zhao Shang Currency Fund C,Currency Fund,20000
6740,15769191,Lipton,Male,55,132387.91,170360.11,Gong Shang Medical Insurance A,Medical Insurance,35000
6740,15769191,Lipton,Male,55,132387.91,170360.11,Guang Da Stock Fund C,Stock Fund,70000
6740,15769191,Lipton,Male,55,132387.91,170360.11,Xing Ye Debenture A,Debenture,80000
4807,15617252,Lung,Female,33,87347.7,172524.51,Guang Da Currency Fund B,Currency Fund,16500
4807,15617252,Lung,Female,33,87347.7,172524.51,Nong Ye Accidental Insurance C,Accidental Insurance,42000
4807,15617252,Lung,Female,33,87347.7,172524.51,Gong Shang Stock Fund A,Stock Fund,59000
4807,15617252,Lung,Female,33,87347.7,172524.51,Chong Qing Debenture B,Debenture,84000
9577,15723484,Hunt,Female,42,103873.39,148611.52,Ping An Currency Fund A,Currency Fund,12000
9577,15723484,Hunt,Female,42,103873.39,148611.52,Nong Ye Accidental Insurance C,Accidental Insurance,42000
9577,15723484,Hunt,Female,42,103873.39,148611.52,Gong Shang Stock Fund A,Stock Fund,59000
9577,15723484,Hunt,Female,42,103873.39,148611.52,Zhong Xin Debenture C,Debenture,89000
7750,15781619,Stevenson,Female,38,0,134964.85,Ping An Currency Fund A,Currency Fund,12000
8179,15809654,Hsia,Female,46,127476.73,146011.55,Ping An Currency Fund A,Currency Fund,12000
8179,15809654,Hsia,Female,46,127476.73,146011.55,Gong Shang Medical Insurance A,Medical Insurance,35000
8179,15809654,Hsia,Female,46,127476.73,146011.55,Guang Da Stock Fund C,Stock Fund,70000
8179,15809654,Hsia,Female,46,127476.73,146011.55,Xing Ye Debenture A,Debenture,80000
4918,15681991,Walsh,Male,32,107871.72,125302.64,Zhao Shang Currency Fund C,Currency Fund,20000
4918,15681991,Walsh,Male,32,107871.72,125302.64,Hua Xia Accidental Insurance A,Accidental Insurance,36000
4918,15681991,Walsh,Male,32,107871.72,125302.64,Nong Ye Stock Fund B,Stock Fund,64000
4918,15681991,Walsh,Male,32,107871.72,125302.64,Chong Qing Debenture B,Debenture,84000
9147,15691323,Bianchi,Male,40,89025.88,188892.19,Ping An Currency Fund A,Currency Fund,12000
9147,15691323,Bianchi,Male,40,89025.88,188892.19,Jian She Accidental Insurance B,Accidental Insurance,39000
9147,15691323,Bianchi,Male,40,89025.88,188892.19,Guang Da Stock Fund C,Stock Fund,70000
9147,15691323,Bianchi,Male,40,89025.88,188892.19,Chong Qing Debenture B,Debenture,84000
7296,15696361,Chung,Male,31,125681.51,129980.93,Guang Da Currency Fund B,Currency Fund,16500
7296,15696361,Chung,Male,31,125681.51,129980.93,Ping An Medical Insurance C,Medical Insurance,44000
7296,15696361,Chung,Male,31,125681.51,129980.93,Guang Da Stock Fund C,Stock Fund,70000
7296,15696361,Chung,Male,31,125681.51,129980.93,Chong Qing Debenture B,Debenture,84000
1401,15670481,Woods,Female,27,122550.05,137835.82,Ping An Currency Fund A,Currency Fund,12000
1401,15670481,Woods,Female,27,122550.05,137835.82,Gong Shang Medical Insurance A,Medical Insurance,35000
1401,15670481,Woods,Female,27,122550.05,137835.82,Gong Shang Stock Fund A,Stock Fund,59000
1401,15670481,Woods,Female,27,122550.05,137835.82,Chong Qing Debenture B,Debenture,84000
5069,15717879,Chen,Female,79,108078.56,174118.93,Zhao Shang Currency Fund C,Currency Fund,20000
5069,15717879,Chen,Female,79,108078.56,174118.93,Zhong Xin Medical Insurance B,Medical Insurance,39000
5069,15717879,Chen,Female,79,108078.56,174118.93,Nong Ye Stock Fund B,Stock Fund,64000
5069,15717879,Chen,Female,79,108078.56,174118.93,Chong Qing Debenture B,Debenture,84000
4109,15769389,Wan,Female,39,124723.92,73641.86,Zhao Shang Currency Fund C,Currency Fund,20000
4109,15769389,Wan,Female,39,124723.92,73641.86,Gong Shang Medical Insurance A,Medical Insurance,35000
